r19_user15_1,1000000000000000
r19_user15_2,1000000000000000
r19_user15_3,1000000000000000
r19_user15_4,1000000000000000
r19_user15_5,1000000000000000
r19_user15_6,1000000000000000
r19_user15_7,1000000000000000
r19_user15_8,1000000000000000
r19_user15_9,1000000000000000
r19_user15_10,1000000000000000
r19_user15_11,1000000000000000
r19_user15_12,1000000000000000
r19_user15_13,1000000000000000
r19_user15_14,1000000000000000
r19_user15_15,1000000000000000
r19_user15_16,1000000000000000
r19_user15_17,1000000000000000
r19_user15_18,1000000000000000
r19_user15_19,1000000000000000
r19_user15_20,1000000000000000
r19_user15_21,1000000000000000
r19_user15_22,1000000000000000
r19_user15_23,1000000000000000
r19_user15_24,1000000000000000
r19_user15_25,1000000000000000
r19_user15_26,1000000000000000
r19_user15_27,1000000000000000
r19_user15_28,1000000000000000
r19_user15_29,1000000000000000
r19_user15_30,1000000000000000
r19_user15_31,1000000000000000
r19_user15_32,1000000000000000
r19_user15_33,1000000000000000
r19_user15_34,1000000000000000
r19_user15_35,1000000000000000
r19_user15_36,1000000000000000
r19_user15_37,1000000000000000
r19_user15_38,1000000000000000
r19_user15_39,1000000000000000
r19_user15_40,1000000000000000
