r19_user8_1,1000000000000000
r19_user8_2,1000000000000000
r19_user8_3,1000000000000000
r19_user8_4,1000000000000000
r19_user8_5,1000000000000000
r19_user8_6,1000000000000000
r19_user8_7,1000000000000000
r19_user8_8,1000000000000000
r19_user8_9,1000000000000000
r19_user8_10,1000000000000000
r19_user8_11,1000000000000000
r19_user8_12,1000000000000000
r19_user8_13,1000000000000000
r19_user8_14,1000000000000000
r19_user8_15,1000000000000000
r19_user8_16,1000000000000000
r19_user8_17,1000000000000000
r19_user8_18,1000000000000000
r19_user8_19,1000000000000000
r19_user8_20,1000000000000000
r19_user8_21,1000000000000000
r19_user8_22,1000000000000000
r19_user8_23,1000000000000000
r19_user8_24,1000000000000000
r19_user8_25,1000000000000000
r19_user8_26,1000000000000000
r19_user8_27,1000000000000000
r19_user8_28,1000000000000000
r19_user8_29,1000000000000000
r19_user8_30,1000000000000000
r19_user8_31,1000000000000000
r19_user8_32,1000000000000000
r19_user8_33,1000000000000000
r19_user8_34,1000000000000000
r19_user8_35,1000000000000000
r19_user8_36,1000000000000000
r19_user8_37,1000000000000000
r19_user8_38,1000000000000000
r19_user8_39,1000000000000000
r19_user8_40,1000000000000000
