r6_user23_6,r6_user23_7,10
r6_user23_36,r6_user23_37,10
r6_user23_1,r6_user23_18,10
r6_user23_36,r6_user23_34,10
r6_user23_20,r6_user23_7,10
r6_user23_28,r6_user23_10,10
r6_user23_34,r6_user23_3,10
r6_user23_26,r6_user23_17,10
r6_user23_28,r6_user23_37,10
r6_user23_4,r6_user23_34,10
r6_user23_15,r6_user23_22,10
r6_user23_28,r6_user23_8,10
r6_user23_29,r6_user23_35,10
r6_user23_18,r6_user23_7,10
r6_user23_35,r6_user23_10,10
r6_user23_14,r6_user23_25,10
r6_user23_2,r6_user23_19,10
r6_user23_1,r6_user23_36,10
r6_user23_26,r6_user23_10,10
r6_user23_18,r6_user23_29,10
