r7_user1_21,r7_user1_40,10
r7_user1_15,r7_user1_29,10
r7_user1_31,r7_user1_10,10
r7_user1_32,r7_user1_15,10
r7_user1_26,r7_user1_4,10
r7_user1_9,r7_user1_11,10
r7_user1_39,r7_user1_18,10
r7_user1_29,r7_user1_34,10
r7_user1_11,r7_user1_31,10
r7_user1_16,r7_user1_15,10
r7_user1_4,r7_user1_29,10
r7_user1_30,r7_user1_14,10
r7_user1_36,r7_user1_37,10
r7_user1_30,r7_user1_22,10
r7_user1_31,r7_user1_34,10
r7_user1_36,r7_user1_12,10
r7_user1_30,r7_user1_25,10
r7_user1_22,r7_user1_35,10
r7_user1_9,r7_user1_25,10
r7_user1_33,r7_user1_26,10
