r14_user14_1,1000000000000000
r14_user14_2,1000000000000000
r14_user14_3,1000000000000000
r14_user14_4,1000000000000000
r14_user14_5,1000000000000000
r14_user14_6,1000000000000000
r14_user14_7,1000000000000000
r14_user14_8,1000000000000000
r14_user14_9,1000000000000000
r14_user14_10,1000000000000000
r14_user14_11,1000000000000000
r14_user14_12,1000000000000000
r14_user14_13,1000000000000000
r14_user14_14,1000000000000000
r14_user14_15,1000000000000000
r14_user14_16,1000000000000000
r14_user14_17,1000000000000000
r14_user14_18,1000000000000000
r14_user14_19,1000000000000000
r14_user14_20,1000000000000000
r14_user14_21,1000000000000000
r14_user14_22,1000000000000000
r14_user14_23,1000000000000000
r14_user14_24,1000000000000000
r14_user14_25,1000000000000000
r14_user14_26,1000000000000000
r14_user14_27,1000000000000000
r14_user14_28,1000000000000000
r14_user14_29,1000000000000000
r14_user14_30,1000000000000000
r14_user14_31,1000000000000000
r14_user14_32,1000000000000000
r14_user14_33,1000000000000000
r14_user14_34,1000000000000000
r14_user14_35,1000000000000000
r14_user14_36,1000000000000000
r14_user14_37,1000000000000000
r14_user14_38,1000000000000000
r14_user14_39,1000000000000000
r14_user14_40,1000000000000000
