r14_user21_22,r14_user21_19,10
r14_user21_32,r14_user21_6,10
r14_user21_9,r14_user21_10,10
r14_user21_2,r14_user21_4,10
r14_user21_19,r14_user21_5,10
r14_user21_38,r14_user21_16,10
r14_user21_38,r14_user21_31,10
r14_user21_32,r14_user21_30,10
r14_user21_1,r14_user21_15,10
r14_user21_36,r14_user21_12,10
r14_user21_4,r14_user21_36,10
r14_user21_9,r14_user21_22,10
r14_user21_2,r14_user21_1,10
r14_user21_5,r14_user21_33,10
r14_user21_3,r14_user21_34,10
r14_user21_26,r14_user21_5,10
r14_user21_39,r14_user21_29,10
r14_user21_40,r14_user21_8,10
r14_user21_11,r14_user21_37,10
r14_user21_11,r14_user21_7,10
