Linux 5.15.0-170-generic (gercom) 	02/28/26 	_x86_64_	(8 CPU)

19:46:32        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:46:33        all     15.43      0.00      2.38      0.00      0.00     82.18
19:46:34        all     17.21      0.00      2.51      0.00      0.00     80.28
19:46:35        all      0.25      0.00      0.75      0.00      0.00     98.99
19:46:36        all      0.38      0.00      0.13      0.00      0.00     99.50
19:46:37        all      0.38      0.00      0.13      0.00      0.00     99.50
19:46:38        all     19.45      0.00      4.77      0.00      0.00     75.78
19:46:39        all     29.92      0.00      3.54      0.00      0.00     66.54
19:46:40        all     32.58      0.00      4.04      0.00      0.00     63.38
19:46:41        all     38.42      0.00     12.89      3.03      0.00     45.66
19:46:42        all     45.55      0.00     17.28      2.62      0.00     34.55
19:46:43        all     44.30      0.00     13.99      6.61      0.00     35.10
19:46:44        all     45.98      0.00     17.36      3.24      0.00     33.42
19:46:45        all     43.95      0.00     15.47      3.38      0.00     37.19
19:46:46        all     43.48      0.00     15.47     10.10      0.00     30.95
19:46:47        all     47.86      0.00     17.12      2.85      0.00     32.17
19:46:48        all     48.11      0.00     17.69      2.73      0.00     31.47
19:46:49        all     51.36      0.00     18.24      2.59      0.00     27.81
19:46:50        all     50.65      0.00     18.91      2.98      0.00     27.46
19:46:51        all     53.70      0.00     15.48      2.78      0.00     28.04
19:46:52        all     50.00      0.00     19.51      2.71      0.00     27.78
19:46:53        all     49.87      0.00     17.91      2.71      0.00     29.51
19:46:54        all     49.48      0.00     17.58      2.73      0.00     30.21
19:46:55        all     50.19      0.00     15.91      2.33      0.00     31.57
19:46:56        all     47.91      0.00     15.97      4.06      0.00     32.07
19:46:57        all      7.50      0.00      3.94      0.25      0.00     88.31
19:46:58        all      1.25      0.00      2.25      0.00      0.13     96.37
19:46:59        all      5.24      0.00      3.12      0.87      0.00     90.77
19:47:00        all      1.38      0.00      0.38      0.00      0.00     98.24
19:47:01        all      2.02      0.00      2.40      0.38      0.00     95.21
19:47:02        all      7.65      0.00      3.14      0.13      0.00     89.08
19:47:03        all     27.27      0.00      4.61      0.00      0.00     68.12
19:47:04        all     27.85      0.00      1.90      0.00      0.00     70.25
19:47:05        all     32.49      0.00      5.56      0.00      0.00     61.95
19:47:06        all     16.22      0.00      4.85      0.00      0.00     78.93
19:47:07        all     13.83      0.00      5.58      0.00      0.00     80.58
19:47:08        all     15.35      0.00      5.55      0.00      0.00     79.10
19:47:09        all     15.76      0.00      4.83      0.00      0.00     79.42
19:47:10        all     13.09      0.00      4.11      0.00      0.00     82.80
19:47:11        all     12.06      0.00      4.95      0.13      0.00     82.87
19:47:12        all     13.62      0.00      5.67      0.00      0.00     80.71
19:47:13        all     12.94      0.00      3.23      0.00      0.00     83.83
19:47:14        all     13.74      0.00      4.11      0.00      0.00     82.16
19:47:15        all     14.23      0.00      3.81      0.13      0.13     81.70
19:47:16        all     10.52      0.00      4.69      0.00      0.00     84.79
19:47:17        all     11.96      0.00      4.53      0.00      0.00     83.50
19:47:18        all     12.90      0.00      3.58      0.00      0.13     83.40
19:47:19        all     13.05      0.00      5.40      0.00      0.00     81.56
19:47:20        all     12.04      0.00      4.23      0.00      0.00     83.74
19:47:21        all     12.88      0.00      4.34      0.00      0.00     82.78
19:47:22        all     12.26      0.00      5.69      0.00      0.00     82.05
19:47:23        all     13.97      0.00      3.85      0.00      0.00     82.18
19:47:24        all     12.83      0.00      5.66      0.00      0.00     81.51
19:47:25        all      2.52      0.00      1.39      0.00      0.00     96.09
19:47:26        all     11.10      0.00      3.53      0.00      0.00     85.37
19:47:27        all     26.38      0.00      3.52      0.00      0.00     70.10
19:47:28        all     28.52      0.00      1.88      0.00      0.00     69.60
19:47:29        all     36.72      0.00      9.28      0.89      0.00     53.11
19:47:30        all     44.20      0.00     17.86      2.48      0.00     35.46
19:47:31        all     42.26      0.00     15.35      3.41      0.00     38.98
19:47:32        all     33.16      0.00     13.29      9.42      0.00     44.13
19:47:33        all     40.41      0.00     14.25      3.11      0.00     42.23
19:47:34        all     38.50      0.00     15.63      4.39      0.00     41.47
19:47:35        all     40.21      0.00     14.01      3.24      0.00     42.54
19:47:36        all     38.65      0.00     13.68      3.98      0.00     43.69
19:47:37        all     32.64      0.00     13.26      3.25      0.00     50.85
19:47:38        all      0.75      0.00      1.50      0.00      0.00     97.75
19:47:39        all      4.92      0.00      2.27      0.63      0.00     92.18
19:47:40        all      0.63      0.00      0.76      0.00      0.00     98.61
19:47:41        all      3.29      0.00      0.76      1.14      0.00     94.82
19:47:42        all      0.63      0.00      1.39      0.00      0.00     97.98
