r1_user7_32,r1_user7_4,10
r1_user7_14,r1_user7_1,10
r1_user7_14,r1_user7_1,10
r1_user7_7,r1_user7_24,10
r1_user7_32,r1_user7_6,10
r1_user7_27,r1_user7_5,10
r1_user7_27,r1_user7_33,10
r1_user7_22,r1_user7_31,10
r1_user7_12,r1_user7_21,10
r1_user7_31,r1_user7_12,10
r1_user7_7,r1_user7_34,10
r1_user7_38,r1_user7_13,10
r1_user7_16,r1_user7_20,10
r1_user7_29,r1_user7_9,10
r1_user7_26,r1_user7_5,10
r1_user7_27,r1_user7_22,10
r1_user7_6,r1_user7_16,10
r1_user7_40,r1_user7_28,10
r1_user7_30,r1_user7_11,10
r1_user7_5,r1_user7_14,10
