r1_user19_32,r1_user19_4,10
r1_user19_14,r1_user19_1,10
r1_user19_14,r1_user19_1,10
r1_user19_7,r1_user19_24,10
r1_user19_32,r1_user19_6,10
r1_user19_27,r1_user19_5,10
r1_user19_27,r1_user19_33,10
r1_user19_22,r1_user19_31,10
r1_user19_12,r1_user19_21,10
r1_user19_31,r1_user19_12,10
r1_user19_7,r1_user19_34,10
r1_user19_38,r1_user19_13,10
r1_user19_16,r1_user19_20,10
r1_user19_29,r1_user19_9,10
r1_user19_26,r1_user19_5,10
r1_user19_27,r1_user19_22,10
r1_user19_6,r1_user19_16,10
r1_user19_40,r1_user19_28,10
r1_user19_30,r1_user19_11,10
r1_user19_5,r1_user19_14,10
