r2_user13_16,r2_user13_34,10
r2_user13_36,r2_user13_24,10
r2_user13_38,r2_user13_22,10
r2_user13_18,r2_user13_29,10
r2_user13_8,r2_user13_19,10
r2_user13_39,r2_user13_5,10
r2_user13_24,r2_user13_26,10
r2_user13_12,r2_user13_36,10
r2_user13_24,r2_user13_21,10
r2_user13_36,r2_user13_40,10
r2_user13_7,r2_user13_3,10
r2_user13_10,r2_user13_27,10
r2_user13_26,r2_user13_40,10
r2_user13_12,r2_user13_26,10
r2_user13_7,r2_user13_18,10
r2_user13_9,r2_user13_15,10
r2_user13_9,r2_user13_20,10
r2_user13_34,r2_user13_15,10
r2_user13_16,r2_user13_28,10
r2_user13_28,r2_user13_30,10
