r31_user17_27,r31_user17_17,10
r31_user17_2,r31_user17_36,10
r31_user17_33,r31_user17_36,10
r31_user17_5,r31_user17_37,10
r31_user17_39,r31_user17_36,10
r31_user17_18,r31_user17_25,10
r31_user17_37,r31_user17_27,10
r31_user17_37,r31_user17_33,10
r31_user17_2,r31_user17_18,10
r31_user17_8,r31_user17_35,10
r31_user17_37,r31_user17_6,10
r31_user17_18,r31_user17_26,10
r31_user17_29,r31_user17_25,10
r31_user17_17,r31_user17_36,10
r31_user17_26,r31_user17_27,10
r31_user17_26,r31_user17_35,10
r31_user17_31,r31_user17_23,10
r31_user17_11,r31_user17_26,10
r31_user17_12,r31_user17_7,10
r31_user17_13,r31_user17_4,10
