r17_user11_12,r17_user11_10,10
r17_user11_3,r17_user11_37,10
r17_user11_11,r17_user11_32,10
r17_user11_18,r17_user11_14,10
r17_user11_22,r17_user11_38,10
r17_user11_38,r17_user11_8,10
r17_user11_4,r17_user11_10,10
r17_user11_35,r17_user11_32,10
r17_user11_8,r17_user11_4,10
r17_user11_36,r17_user11_23,10
r17_user11_40,r17_user11_26,10
r17_user11_30,r17_user11_15,10
r17_user11_17,r17_user11_35,10
r17_user11_5,r17_user11_7,10
r17_user11_32,r17_user11_4,10
r17_user11_35,r17_user11_27,10
r17_user11_1,r17_user11_24,10
r17_user11_12,r17_user11_34,10
r17_user11_27,r17_user11_10,10
r17_user11_10,r17_user11_8,10
