r4_user12_21,r4_user12_12,10
r4_user12_34,r4_user12_26,10
r4_user12_4,r4_user12_22,10
r4_user12_4,r4_user12_40,10
r4_user12_21,r4_user12_4,10
r4_user12_7,r4_user12_31,10
r4_user12_8,r4_user12_25,10
r4_user12_12,r4_user12_17,10
r4_user12_16,r4_user12_28,10
r4_user12_36,r4_user12_4,10
r4_user12_24,r4_user12_5,10
r4_user12_28,r4_user12_12,10
r4_user12_31,r4_user12_33,10
r4_user12_2,r4_user12_24,10
r4_user12_7,r4_user12_4,10
r4_user12_5,r4_user12_38,10
r4_user12_18,r4_user12_31,10
r4_user12_12,r4_user12_25,10
r4_user12_36,r4_user12_27,10
r4_user12_10,r4_user12_39,10
