r4_user1_21,r4_user1_12,10
r4_user1_34,r4_user1_26,10
r4_user1_4,r4_user1_22,10
r4_user1_4,r4_user1_40,10
r4_user1_21,r4_user1_4,10
r4_user1_7,r4_user1_31,10
r4_user1_8,r4_user1_25,10
r4_user1_12,r4_user1_17,10
r4_user1_16,r4_user1_28,10
r4_user1_36,r4_user1_4,10
r4_user1_24,r4_user1_5,10
r4_user1_28,r4_user1_12,10
r4_user1_31,r4_user1_33,10
r4_user1_2,r4_user1_24,10
r4_user1_7,r4_user1_4,10
r4_user1_5,r4_user1_38,10
r4_user1_18,r4_user1_31,10
r4_user1_12,r4_user1_25,10
r4_user1_36,r4_user1_27,10
r4_user1_10,r4_user1_39,10
