Linux 5.15.0-170-generic (gercom) 	02/28/26 	_x86_64_	(8 CPU)

19:32:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
19:32:04        all     14.11      0.00      2.77      0.00      0.00     83.12
19:32:05        all     19.90      0.00      2.14      0.00      0.00     77.96
19:32:06        all      1.38      0.00      0.75      0.00      0.00     97.87
19:32:07        all      0.25      0.00      0.13      0.00      0.00     99.62
19:32:08        all      0.50      0.00      0.25      0.13      0.00     99.12
19:32:09        all     18.39      0.00      4.41      0.00      0.13     77.08
19:32:10        all     30.06      0.00      2.80      0.00      0.00     67.13
19:32:11        all     32.54      0.00      2.51      0.00      0.00     64.95
19:32:12        all     40.13      0.00      9.09      1.17      0.00     49.61
19:32:13        all     46.89      0.00     15.67      2.33      0.00     35.10
19:32:14        all     42.40      0.00     16.75      5.15      0.00     35.70
19:32:15        all     49.68      0.00     16.82      2.59      0.00     30.92
19:32:16        all     46.21      0.00     17.72      3.34      0.00     32.73
19:32:17        all     44.99      0.00     15.99      4.94      0.00     34.07
19:32:18        all     47.29      0.00     17.53      2.32      0.00     32.86
19:32:19        all     48.19      0.00     16.02      3.49      0.00     32.30
19:32:20        all     46.92      0.00     15.60      4.46      0.00     33.03
19:32:21        all     51.68      0.00     16.58      2.07      0.00     29.66
19:32:22        all     45.37      0.00     15.78      5.74      0.00     33.12
19:32:23        all     48.40      0.00     18.10      3.21      0.00     30.30
19:32:24        all     45.92      0.00     16.45      2.89      0.00     34.74
19:32:25        all     44.96      0.00     16.54      4.52      0.00     33.98
19:32:26        all     46.26      0.00     18.30      3.22      0.00     32.22
19:32:27        all     41.45      0.00     14.61      2.63      0.00     41.32
19:32:28        all      1.25      0.00      1.25      0.00      0.00     97.49
19:32:29        all      4.68      0.00      2.40      0.51      0.00     92.41
19:32:30        all      0.75      0.00      0.88      0.13      0.00     98.24
19:32:31        all      1.51      0.00      1.01      0.38      0.00     97.11
19:32:32        all      1.01      0.00      1.26      0.38      0.00     97.36
19:32:33        all     14.00      0.00      4.16      0.00      0.00     81.84
19:32:34        all     28.84      0.00      3.25      0.00      0.00     67.92
19:32:35        all     37.34      0.00      3.42      0.00      0.00     59.24
19:32:36        all     29.06      0.00      6.60      0.00      0.00     64.34
19:32:37        all     12.47      0.00      4.83      0.00      0.00     82.70
19:32:38        all     13.03      0.00      5.29      0.00      0.00     81.68
19:32:39        all     12.05      0.00      4.87      0.00      0.00     83.08
19:32:40        all     12.53      0.00      5.12      0.00      0.00     82.35
19:32:41        all     11.76      0.00      4.35      0.00      0.00     83.89
19:32:42        all     10.78      0.00      5.26      0.00      0.00     83.95
19:32:43        all     12.87      0.00      4.38      0.00      0.00     82.75
19:32:44        all     12.94      0.00      4.82      0.00      0.00     82.23
19:32:45        all     11.71      0.00      5.29      0.00      0.00     83.00
19:32:46        all     10.61      0.00      4.27      0.00      0.00     85.12
19:32:47        all     12.63      0.00      4.72      0.13      0.00     82.53
19:32:48        all     12.42      0.00      4.23      0.00      0.00     83.35
19:32:49        all     13.74      0.00      5.22      0.00      0.00     81.04
19:32:50        all     11.98      0.00      4.64      0.00      0.00     83.38
19:32:51        all     11.61      0.00      4.26      0.00      0.00     84.13
19:32:52        all     11.95      0.00      5.41      0.00      0.00     82.64
19:32:53        all     12.69      0.00      3.72      0.00      0.00     83.59
19:32:54        all     12.47      0.00      4.37      0.00      0.00     83.16
19:32:55        all     10.42      0.00      4.32      0.00      0.00     85.26
19:32:56        all      1.52      0.00      1.65      0.00      0.00     96.83
19:32:57        all     17.95      0.00      6.07      0.00      0.00     75.98
19:32:58        all     27.78      0.00      3.25      0.00      0.00     68.96
19:32:59        all     33.67      0.00      4.24      0.00      0.00     62.09
19:33:00        all     43.69      0.00     12.89      1.93      0.00     41.49
19:33:01        all     39.15      0.00     16.01      3.57      0.00     41.27
19:33:02        all     39.87      0.00     14.81      4.29      0.00     41.04
19:33:03        all     40.42      0.00     17.59      3.41      0.00     38.58
19:33:04        all     46.93      0.00     20.39      3.14      0.00     29.54
19:33:05        all     42.86      0.00     19.44      3.57      0.00     34.13
19:33:06        all     46.20      0.00     20.94      3.01      0.00     29.84
19:33:07        all     46.99      0.00     18.74      3.21      0.00     31.06
19:33:08        all     44.14      0.00     17.06      7.03      0.13     31.64
19:33:09        all     26.94      0.00     14.21      1.21      0.00     57.64
