r20_user25_1,r20_user25_25,10
r20_user25_23,r20_user25_26,10
r20_user25_16,r20_user25_23,10
r20_user25_38,r20_user25_1,10
r20_user25_34,r20_user25_14,10
r20_user25_3,r20_user25_9,10
r20_user25_19,r20_user25_7,10
r20_user25_16,r20_user25_28,10
r20_user25_10,r20_user25_5,10
r20_user25_35,r20_user25_22,10
r20_user25_12,r20_user25_22,10
r20_user25_29,r20_user25_23,10
r20_user25_32,r20_user25_4,10
r20_user25_34,r20_user25_26,10
r20_user25_19,r20_user25_3,10
r20_user25_22,r20_user25_5,10
r20_user25_16,r20_user25_29,10
r20_user25_30,r20_user25_29,10
r20_user25_29,r20_user25_10,10
r20_user25_12,r20_user25_14,10
