r20_user20_1,r20_user20_25,10
r20_user20_23,r20_user20_26,10
r20_user20_16,r20_user20_23,10
r20_user20_38,r20_user20_1,10
r20_user20_34,r20_user20_14,10
r20_user20_3,r20_user20_9,10
r20_user20_19,r20_user20_7,10
r20_user20_16,r20_user20_28,10
r20_user20_10,r20_user20_5,10
r20_user20_35,r20_user20_22,10
r20_user20_12,r20_user20_22,10
r20_user20_29,r20_user20_23,10
r20_user20_32,r20_user20_4,10
r20_user20_34,r20_user20_26,10
r20_user20_19,r20_user20_3,10
r20_user20_22,r20_user20_5,10
r20_user20_16,r20_user20_29,10
r20_user20_30,r20_user20_29,10
r20_user20_29,r20_user20_10,10
r20_user20_12,r20_user20_14,10
