r5_user7_7,r5_user7_24,10
r5_user7_3,r5_user7_16,10
r5_user7_31,r5_user7_33,10
r5_user7_4,r5_user7_28,10
r5_user7_5,r5_user7_17,10
r5_user7_1,r5_user7_4,10
r5_user7_16,r5_user7_27,10
r5_user7_6,r5_user7_31,10
r5_user7_39,r5_user7_7,10
r5_user7_24,r5_user7_22,10
r5_user7_17,r5_user7_15,10
r5_user7_1,r5_user7_28,10
r5_user7_38,r5_user7_33,10
r5_user7_1,r5_user7_30,10
r5_user7_2,r5_user7_23,10
r5_user7_18,r5_user7_34,10
r5_user7_17,r5_user7_23,10
r5_user7_15,r5_user7_27,10
r5_user7_25,r5_user7_18,10
r5_user7_6,r5_user7_15,10
