r18_user6_1,1000000000000000
r18_user6_2,1000000000000000
r18_user6_3,1000000000000000
r18_user6_4,1000000000000000
r18_user6_5,1000000000000000
r18_user6_6,1000000000000000
r18_user6_7,1000000000000000
r18_user6_8,1000000000000000
r18_user6_9,1000000000000000
r18_user6_10,1000000000000000
r18_user6_11,1000000000000000
r18_user6_12,1000000000000000
r18_user6_13,1000000000000000
r18_user6_14,1000000000000000
r18_user6_15,1000000000000000
r18_user6_16,1000000000000000
r18_user6_17,1000000000000000
r18_user6_18,1000000000000000
r18_user6_19,1000000000000000
r18_user6_20,1000000000000000
r18_user6_21,1000000000000000
r18_user6_22,1000000000000000
r18_user6_23,1000000000000000
r18_user6_24,1000000000000000
r18_user6_25,1000000000000000
r18_user6_26,1000000000000000
r18_user6_27,1000000000000000
r18_user6_28,1000000000000000
r18_user6_29,1000000000000000
r18_user6_30,1000000000000000
r18_user6_31,1000000000000000
r18_user6_32,1000000000000000
r18_user6_33,1000000000000000
r18_user6_34,1000000000000000
r18_user6_35,1000000000000000
r18_user6_36,1000000000000000
r18_user6_37,1000000000000000
r18_user6_38,1000000000000000
r18_user6_39,1000000000000000
r18_user6_40,1000000000000000
