r18_user17_36,r18_user17_15,10
r18_user17_5,r18_user17_19,10
r18_user17_19,r18_user17_32,10
r18_user17_9,r18_user17_36,10
r18_user17_22,r18_user17_28,10
r18_user17_35,r18_user17_23,10
r18_user17_23,r18_user17_36,10
r18_user17_19,r18_user17_34,10
r18_user17_10,r18_user17_24,10
r18_user17_19,r18_user17_29,10
r18_user17_12,r18_user17_27,10
r18_user17_33,r18_user17_26,10
r18_user17_21,r18_user17_10,10
r18_user17_32,r18_user17_9,10
r18_user17_26,r18_user17_40,10
r18_user17_23,r18_user17_20,10
r18_user17_20,r18_user17_15,10
r18_user17_2,r18_user17_22,10
r18_user17_26,r18_user17_1,10
r18_user17_8,r18_user17_36,10
