Linux 5.15.0-170-generic (gercom) 	02/28/26 	_x86_64_	(8 CPU)

20:09:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:09:20        all     15.00      0.00      2.62      0.00      0.00     82.38
20:09:21        all     16.92      0.00      3.36      0.00      0.00     79.73
20:09:22        all      0.50      0.00      0.63      0.00      0.00     98.87
20:09:23        all      0.13      0.00      0.25      0.00      0.13     99.49
20:09:24        all      1.38      0.00      0.25      0.00      0.00     98.37
20:09:25        all     20.53      0.00      4.79      0.00      0.00     74.69
20:09:26        all     31.91      0.00      3.38      0.00      0.00     64.71
20:09:27        all     28.38      0.00      3.38      0.00      0.00     68.25
20:09:28        all     42.18      0.00     12.18      1.28      0.00     44.36
20:09:29        all     42.37      0.00     13.49      4.96      0.13     39.06
20:09:30        all     47.41      0.00     16.81      2.78      0.00     33.00
20:09:31        all     48.90      0.00     17.16      2.19      0.00     31.74
20:09:32        all     46.16      0.00     17.17      2.86      0.00     33.81
20:09:33        all     48.53      0.00     16.77      3.07      0.00     31.63
20:09:34        all     50.00      0.00     15.40      2.74      0.00     31.85
20:09:35        all     46.08      0.00     15.80      2.22      0.00     35.90
20:09:36        all     47.77      0.00     16.82      2.55      0.00     32.87
20:09:37        all     50.52      0.00     17.84      2.99      0.00     28.65
20:09:38        all     49.80      0.00     15.08      2.86      0.00     32.25
20:09:39        all     47.84      0.00     15.73      1.97      0.00     34.47
20:09:40        all     48.50      0.00     18.99      2.86      0.00     29.65
20:09:41        all     46.36      0.00     17.88      3.45      0.00     32.31
20:09:42        all     47.80      0.00     18.09      3.49      0.00     30.62
20:09:43        all     45.67      0.00     16.95      4.27      0.00     33.12
20:09:44        all     24.12      0.00      9.52      9.26      0.00     57.11
20:09:45        all      1.13      0.00      1.26      0.00      0.00     97.61
20:09:46        all      5.51      0.00      2.25      0.63      0.00     91.61
20:09:47        all      0.88      0.00      0.25      0.00      0.00     98.87
20:09:48        all      3.42      0.00      0.51      0.38      0.00     95.69
20:09:49        all      1.74      0.00      2.24      0.00      0.00     96.02
20:09:50        all     19.75      0.00      4.25      0.00      0.00     76.00
20:09:51        all     27.17      0.00      2.01      0.00      0.00     70.82
20:09:52        all     31.07      0.00      2.89      0.00      0.00     66.04
20:09:53        all     25.61      0.00      6.95      0.00      0.00     67.44
20:09:54        all     15.10      0.00      5.20      0.00      0.00     79.70
20:09:55        all     14.10      0.00      6.15      0.00      0.00     79.74
20:09:56        all     14.62      0.00      4.27      0.00      0.00     81.11
20:09:57        all     14.34      0.00      4.82      0.00      0.13     80.71
20:09:58        all     13.44      0.00      4.10      0.00      0.00     82.46
20:09:59        all     13.63      0.00      4.59      0.00      0.00     81.78
20:10:00        all     14.87      0.00      4.36      0.00      0.00     80.77
20:10:01        all     16.26      0.00      5.76      0.00      0.00     77.98
20:10:02        all     13.63      0.00      4.59      0.00      0.00     81.78
20:10:03        all     12.39      0.00      4.21      0.00      0.00     83.40
20:10:04        all     13.33      0.00      3.97      0.00      0.00     82.69
20:10:05        all     14.03      0.00      3.70      0.00      0.00     82.27
20:10:06        all     14.23      0.00      3.85      0.00      0.00     81.92
20:10:07        all     12.90      0.00      3.96      0.00      0.00     83.14
20:10:08        all     12.66      0.00      4.01      0.00      0.00     83.33
20:10:09        all     11.05      0.00      4.29      0.00      0.00     84.66
20:10:10        all     14.80      0.00      3.70      0.00      0.00     81.51
20:10:11        all     12.58      0.00      5.13      0.00      0.00     82.28
20:10:12        all      8.16      0.00      3.44      0.00      0.00     88.39
20:10:13        all      1.13      0.00      2.13      0.00      0.00     96.74
20:10:14        all     24.09      0.00      4.24      0.12      0.00     71.54
20:10:15        all     27.72      0.00      3.50      0.00      0.00     68.79
20:10:16        all     32.77      0.00      4.66      0.65      0.00     61.92
20:10:17        all     42.30      0.00     16.58      2.61      0.00     38.51
20:10:18        all     42.25      0.00     17.31      3.49      0.00     36.95
20:10:19        all     42.36      0.00     14.51      3.24      0.00     39.90
20:10:20        all     44.01      0.00     16.07      3.03      0.00     36.89
20:10:21        all     39.08      0.00     11.84      5.79      0.00     43.29
20:10:22        all     37.97      0.00     13.78      4.81      0.00     43.43
20:10:23        all     39.90      0.00     14.21      3.91      0.00     41.98
20:10:24        all     35.68      0.00     11.41      5.17      0.00     47.75
20:10:25        all      4.28      0.00      1.89      0.63      0.00     93.20
20:10:26        all      1.51      0.00      1.39      0.13      0.00     96.98
20:10:27        all      3.41      0.00      2.02      0.38      0.00     94.19
20:10:28        all      1.13      0.00      0.75      0.00      0.00     98.12
20:10:29        all      2.41      0.00      1.27      0.63      0.00     95.69
