r27_user12_1,1000000000000000
r27_user12_2,1000000000000000
r27_user12_3,1000000000000000
r27_user12_4,1000000000000000
r27_user12_5,1000000000000000
r27_user12_6,1000000000000000
r27_user12_7,1000000000000000
r27_user12_8,1000000000000000
r27_user12_9,1000000000000000
r27_user12_10,1000000000000000
r27_user12_11,1000000000000000
r27_user12_12,1000000000000000
r27_user12_13,1000000000000000
r27_user12_14,1000000000000000
r27_user12_15,1000000000000000
r27_user12_16,1000000000000000
r27_user12_17,1000000000000000
r27_user12_18,1000000000000000
r27_user12_19,1000000000000000
r27_user12_20,1000000000000000
r27_user12_21,1000000000000000
r27_user12_22,1000000000000000
r27_user12_23,1000000000000000
r27_user12_24,1000000000000000
r27_user12_25,1000000000000000
r27_user12_26,1000000000000000
r27_user12_27,1000000000000000
r27_user12_28,1000000000000000
r27_user12_29,1000000000000000
r27_user12_30,1000000000000000
r27_user12_31,1000000000000000
r27_user12_32,1000000000000000
r27_user12_33,1000000000000000
r27_user12_34,1000000000000000
r27_user12_35,1000000000000000
r27_user12_36,1000000000000000
r27_user12_37,1000000000000000
r27_user12_38,1000000000000000
r27_user12_39,1000000000000000
r27_user12_40,1000000000000000
