r27_user6_27,r27_user6_40,10
r27_user6_11,r27_user6_28,10
r27_user6_22,r27_user6_8,10
r27_user6_32,r27_user6_37,10
r27_user6_20,r27_user6_7,10
r27_user6_37,r27_user6_17,10
r27_user6_26,r27_user6_16,10
r27_user6_40,r27_user6_4,10
r27_user6_14,r27_user6_5,10
r27_user6_2,r27_user6_23,10
r27_user6_7,r27_user6_35,10
r27_user6_38,r27_user6_12,10
r27_user6_1,r27_user6_37,10
r27_user6_37,r27_user6_40,10
r27_user6_33,r27_user6_27,10
r27_user6_16,r27_user6_31,10
r27_user6_36,r27_user6_32,10
r27_user6_28,r27_user6_1,10
r27_user6_29,r27_user6_4,10
r27_user6_5,r27_user6_9,10
