Linux 5.15.0-170-generic (gercom) 	02/28/26 	_x86_64_	(8 CPU)

20:10:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
20:10:55        all     12.81      0.00      2.76      1.38      0.00     83.04
20:10:56        all     20.23      0.00      2.64      0.00      0.00     77.14
20:10:57        all      0.88      0.00      1.13      0.00      0.00     97.99
20:10:58        all      0.50      0.00      0.38      0.00      0.00     99.12
20:10:59        all      0.50      0.00      0.38      0.00      0.00     99.12
20:11:00        all     15.32      0.00      4.18      0.00      0.00     80.51
20:11:01        all     27.48      0.00      3.39      0.00      0.00     69.13
20:11:02        all     30.61      0.00      3.39      0.00      0.00     66.00
20:11:03        all     37.13      0.00      9.73      1.15      0.00     51.98
20:11:04        all     48.66      0.00     16.48      2.68      0.00     32.18
20:11:05        all     44.75      0.00     17.19      2.40      0.00     35.65
20:11:06        all     40.66      0.00     16.75      4.73      0.00     37.85
20:11:07        all     46.83      0.00     15.14      4.40      0.00     33.64
20:11:08        all     46.02      0.00     16.97      3.34      0.00     33.68
20:11:09        all     47.23      0.00     16.22      2.96      0.00     33.59
20:11:10        all     44.47      0.00     17.30      4.68      0.00     33.55
20:11:11        all     48.52      0.00     15.10      2.97      0.00     33.42
20:11:12        all     48.31      0.00     16.02      2.73      0.00     32.94
20:11:13        all     51.36      0.00     18.37      3.88      0.00     26.39
20:11:14        all     45.24      0.00     16.95      4.43      0.00     33.38
20:11:15        all     52.09      0.00     18.93      2.61      0.00     26.37
20:11:16        all     45.71      0.00     16.26      4.74      0.00     33.29
20:11:17        all     48.91      0.00     17.24      3.07      0.13     30.65
20:11:18        all     48.85      0.00     16.67      3.46      0.00     31.03
20:11:19        all     34.80      0.00     15.52      2.98      0.00     46.70
20:11:20        all      1.39      0.00      0.63      0.00      0.00     97.98
20:11:21        all     16.83      0.00      4.65      0.00      0.00     78.52
20:11:22        all     26.82      0.00      3.38      0.00      0.00     69.80
20:11:23        all     30.33      0.00      3.01      0.00      0.00     66.67
20:11:24        all     25.38      0.00      6.82      0.00      0.00     67.80
20:11:25        all     13.79      0.00      5.87      0.00      0.00     80.33
20:11:26        all     15.63      0.00      4.57      0.00      0.00     79.80
20:11:27        all     13.07      0.00      4.70      0.13      0.00     82.11
20:11:28        all     12.67      0.00      4.56      0.00      0.00     82.76
20:11:29        all     10.78      0.00      4.88      0.00      0.00     84.34
20:11:30        all     12.13      0.00      4.85      0.00      0.00     83.01
20:11:31        all     14.10      0.00      5.21      0.00      0.00     80.69
20:11:32        all     13.42      0.00      4.43      0.00      0.00     82.15
20:11:33        all     13.07      0.00      3.81      0.00      0.00     83.12
20:11:34        all     11.34      0.00      4.20      0.00      0.00     84.46
20:11:35        all     13.72      0.00      3.97      0.00      0.00     82.31
20:11:36        all     11.66      0.00      4.40      0.00      0.00     83.94
20:11:37        all     11.27      0.00      3.84      0.00      0.00     84.89
20:11:38        all     11.72      0.00      4.71      0.00      0.00     83.57
20:11:39        all     13.26      0.00      4.76      0.00      0.00     81.98
20:11:40        all     11.79      0.00      4.62      0.00      0.00     83.59
20:11:41        all     13.52      0.00      3.44      0.00      0.00     83.04
20:11:42        all     11.68      0.00      4.82      0.00      0.00     83.50
20:11:43        all      9.76      0.00      4.06      0.00      0.00     86.19
20:11:44        all      1.39      0.00      1.14      0.13      0.00     97.34
20:11:45        all     20.38      0.00      4.91      0.00      0.00     74.72
20:11:46        all     26.65      0.00      3.61      0.00      0.00     69.74
20:11:47        all     31.84      0.00      3.50      0.00      0.00     64.67
20:11:48        all     23.72      0.00      9.74     14.23      0.00     52.31
20:11:49        all     37.95      0.00     14.64      4.40      0.00     43.01
20:11:50        all     44.34      0.00     15.34      3.64      0.00     36.67
20:11:51        all     39.42      0.00     14.68      3.31      0.00     42.59
20:11:52        all     42.30      0.00     14.49      4.05      0.00     39.16
20:11:53        all     42.31      0.00     14.45      4.47      0.00     38.76
20:11:54        all     40.24      0.00     14.02      3.41      0.00     42.33
20:11:55        all     40.00      0.00     16.39      3.87      0.00     39.74
20:11:56        all     29.40      0.00     12.73      2.62      0.00     55.25
20:11:57        all      1.63      0.00      1.26      0.00      0.00     97.11
20:11:58        all      4.65      0.00      2.76      0.75      0.00     91.83
20:11:59        all      2.01      0.00      0.88      0.00      0.00     97.11
20:12:00        all      1.01      0.00      1.13      5.78      0.00     92.09
20:12:01        all      1.89      0.00      0.88      3.91      0.00     93.32
