r22_user1_10,r22_user1_15,10
r22_user1_38,r22_user1_21,10
r22_user1_12,r22_user1_26,10
r22_user1_21,r22_user1_38,10
r22_user1_24,r22_user1_39,10
r22_user1_4,r22_user1_39,10
r22_user1_18,r22_user1_17,10
r22_user1_8,r22_user1_30,10
r22_user1_17,r22_user1_23,10
r22_user1_2,r22_user1_5,10
r22_user1_21,r22_user1_25,10
r22_user1_6,r22_user1_35,10
r22_user1_17,r22_user1_26,10
r22_user1_7,r22_user1_13,10
r22_user1_7,r22_user1_32,10
r22_user1_23,r22_user1_25,10
r22_user1_5,r22_user1_11,10
r22_user1_32,r22_user1_15,10
r22_user1_10,r22_user1_14,10
r22_user1_8,r22_user1_5,10
