r22_user19_1,1000000000000000
r22_user19_2,1000000000000000
r22_user19_3,1000000000000000
r22_user19_4,1000000000000000
r22_user19_5,1000000000000000
r22_user19_6,1000000000000000
r22_user19_7,1000000000000000
r22_user19_8,1000000000000000
r22_user19_9,1000000000000000
r22_user19_10,1000000000000000
r22_user19_11,1000000000000000
r22_user19_12,1000000000000000
r22_user19_13,1000000000000000
r22_user19_14,1000000000000000
r22_user19_15,1000000000000000
r22_user19_16,1000000000000000
r22_user19_17,1000000000000000
r22_user19_18,1000000000000000
r22_user19_19,1000000000000000
r22_user19_20,1000000000000000
r22_user19_21,1000000000000000
r22_user19_22,1000000000000000
r22_user19_23,1000000000000000
r22_user19_24,1000000000000000
r22_user19_25,1000000000000000
r22_user19_26,1000000000000000
r22_user19_27,1000000000000000
r22_user19_28,1000000000000000
r22_user19_29,1000000000000000
r22_user19_30,1000000000000000
r22_user19_31,1000000000000000
r22_user19_32,1000000000000000
r22_user19_33,1000000000000000
r22_user19_34,1000000000000000
r22_user19_35,1000000000000000
r22_user19_36,1000000000000000
r22_user19_37,1000000000000000
r22_user19_38,1000000000000000
r22_user19_39,1000000000000000
r22_user19_40,1000000000000000
