r22_user25_10,r22_user25_15,10
r22_user25_38,r22_user25_21,10
r22_user25_12,r22_user25_26,10
r22_user25_21,r22_user25_38,10
r22_user25_24,r22_user25_39,10
r22_user25_4,r22_user25_39,10
r22_user25_18,r22_user25_17,10
r22_user25_8,r22_user25_30,10
r22_user25_17,r22_user25_23,10
r22_user25_2,r22_user25_5,10
r22_user25_21,r22_user25_25,10
r22_user25_6,r22_user25_35,10
r22_user25_17,r22_user25_26,10
r22_user25_7,r22_user25_13,10
r22_user25_7,r22_user25_32,10
r22_user25_23,r22_user25_25,10
r22_user25_5,r22_user25_11,10
r22_user25_32,r22_user25_15,10
r22_user25_10,r22_user25_14,10
r22_user25_8,r22_user25_5,10
