r22_user9_10,r22_user9_15,10
r22_user9_38,r22_user9_21,10
r22_user9_12,r22_user9_26,10
r22_user9_21,r22_user9_38,10
r22_user9_24,r22_user9_39,10
r22_user9_4,r22_user9_39,10
r22_user9_18,r22_user9_17,10
r22_user9_8,r22_user9_30,10
r22_user9_17,r22_user9_23,10
r22_user9_2,r22_user9_5,10
r22_user9_21,r22_user9_25,10
r22_user9_6,r22_user9_35,10
r22_user9_17,r22_user9_26,10
r22_user9_7,r22_user9_13,10
r22_user9_7,r22_user9_32,10
r22_user9_23,r22_user9_25,10
r22_user9_5,r22_user9_11,10
r22_user9_32,r22_user9_15,10
r22_user9_10,r22_user9_14,10
r22_user9_8,r22_user9_5,10
